:START_ID,:END_ID,:TYPE,relation,confidence,weight:float,source_file
hyperedge_general,paper_0541_general_gs_scale_unlocking_large_scale_3d_gaussian_splatting_traini,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0542_general_ms_gs_multi_appearance_sparse_view_3d_gaussian_splatting_in,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0543_general_causal_reasoning_elicits_controllable_3d_scene_generation,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0544_general_fmgs_avatar_mesh_guided_2d_gaussian_splatting_with_foundati,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0545_general_plug_and_play_pde_optimization_for_3d_gaussian_splatting_to,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0546_general_improving_3d_gaussian_splatting_compression_by_scene_adaptiv,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0547_general_dream3davatar_text_controlled_3d_avatar_reconstruction_from,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0548_general_beyond_averages_open_vocabulary_3d_scene_understanding_with,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0549_general_4dradar_gs_self_supervised_dynamic_driving_scene_reconstruc,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0550_general_distributed_3d_gaussian_splatting_for_high_resolution_isosur,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0551_general_segmentation_driven_initialization_for_sparse_view_3d_gaussi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0552_general_rosgs_relightable_outdoor_scenes_with_gaussian_splatting,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0553_general_svr_gs_spatially_variant_regularization_for_probabilistic_m,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0554_general_splatfill_3d_scene_inpainting_via_depth_guided_gaussian_spl,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0555_general_panolam_large_avatar_model_for_gaussian_full_head_synthesis,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0556_general_accurate_and_complete_surface_reconstruction_from_3d_gaussia,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0557_general_dreamlifting_a_plug_in_module_lifting_mv_diffusion_models_f,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0558_general_3dof_quantization_3dgs_quantization_for_large_scenes_with_l,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0559_general_reconstruction_and_reenactment_separated_method_for_realisti,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0560_general_visibility_aware_language_aggregation_for_open_vocabulary_se,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0561_general_geosplat_a_deep_dive_into_geometry_constrained_gaussian_spl,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0562_general_ssgaussian_semantic_aware_and_structure_preserving_3d_style,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0563_general_contrags_codebook_condensed_and_trainable_gaussian_splattin,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0564_general_grmm_real_time_high_fidelity_gaussian_morphable_head_model,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0565_general_2d_gaussian_splatting_with_semantic_alignment_for_image_inpa,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0566_general_upgs_unified_pose_aware_gaussian_splatting_for_dynamic_scen,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0567_general_swagsplatting_semantic_guided_water_scene_augmented_gaussia,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0568_general_marksplatter_generalizable_watermarking_for_3d_gaussian_spl,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0569_general_complete_gaussian_splats_from_a_single_image_with_denoising,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0570_general_scale_gs_efficient_scalable_gaussian_splatting_via_redundan,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0571_general_args_advanced_regularization_on_aligning_gaussians_over_the,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0572_general_drivinggaussian_towards_realistic_reconstruction_and_edit,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0573_general_avatarback_back_head_generation_for_complete_3d_avatars_fro,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0580_general_pixie_fast_and_generalizable_supervised_learning_of_3d_phys,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0581_general_fiducial_marker_splatting_for_high_fidelity_robotics_simulat,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0582_general_enhancing_novel_view_synthesis_from_extremely_sparse_views_w,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0583_general_drivesplat_decoupled_driving_scene_reconstruction_with_geom,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0584_general_image_conditioned_3d_gaussian_splat_quantization,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0585_general_mess_city_mesh_guided_outdoor_scene_generation_with_cross_v,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0586_general_zero_shot_volumetric_ct_super_resolution_using_3d_gaussian_s,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0587_general_snap_snap_taking_two_images_to_reconstruct_3d_human_gaussia,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0588_general_gsfix3d_diffusion_guided_repair_of_novel_views_in_gaussian,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0589_general_gems_efficient_gaussian_splatting_for_extreme_motion_blur,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0590_general_gogs_high_fidelity_geometry_and_relighting_for_glossy_objec,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0591_general_from_slices_to_structures_unsupervised_3d_reconstruction_of,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0592_general_d_3_talker_dual_branch_decoupled_deformation_fields_for_few,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0593_general_reconstruction_using_the_invisible_intuition_from_nir_and_m,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0594_general_gala_guided_attention_with_language_alignment_for_open_voca,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0595_general_distilled_3dgsdistilled_3d_gaussian_splatting,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0596_general_online_3d_gaussian_splatting_modeling_with_novel_view_select,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0597_general_physgm_large_physical_gaussian_model_for_feed_forward_4d_sy,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0598_general_eavatar_expression_aware_head_avatar_reconstruction_with_ge,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0599_general_innergs_internal_scenes_rendering_via_factorized_3d_gaussia,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0600_general_igfuse_interactive_3d_gaussian_scene_reconstruction_via_mul,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0601_general_improving_densification_in_3d_gaussian_splatting_for_high_fi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0602_general_instdrive_instance_aware_3d_gaussian_splatting_for_driving,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0603_general_complicitsplat_downstream_models_are_vulnerable_to_blackbox,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0604_general_multi_sample_anti_aliasing_and_constrained_optimization_for,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0605_general_entropygs_an_efficient_entropy_coding_on_3d_gaussian_splatt,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0606_general_gsfixer_improving_3d_gaussian_splatting_with_reference_guid,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0607_general_semantic_aware_dropsplat_adaptive_pruning_of_redundant_gaus,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0608_general_dualphys_gs_dual_physically_guided_3d_gaussian_splatting_fo,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0609_general_skysplat_generalizable_3d_gaussian_splatting_from_multi_tem,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0610_general_sagonline_segment_any_gaussians_online,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0611_general_neeco_image_synthesis_of_novel_instrument_states_based_on_d,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0612_general_touch_augmented_gaussian_splatting_for_enhanced_3d_scene_rec,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0613_general_novel_view_synthesis_with_gaussian_splatting_impact_on_phot,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0614_general_dip_gs_deep_image_prior_for_gaussian_splatting_sparse_view,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0615_general_fading_the_digital_ink_a_universal_black_box_attack_framewo,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0616_general_3d_gaussian_representations_with_motion_trajectory_field_for,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0617_general_3dgs_vbench_a_comprehensive_video_quality_evaluation_benchm,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0618_general_evaluating_fisheye_compatible_3d_gaussian_splatting_methods,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0619_general_uw_3dgs_underwater_3d_reconstruction_with_physics_aware_gau,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0620_general_a_3dgs_diffusion_self_supervised_framework_for_normal_estima,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0621_general_refining_gaussian_splatting_a_volumetric_densification_appr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0622_general_ugod_uncertainty_guided_differentiable_opacity_and_soft_dro,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0623_general_laplacian_analysis_meets_dynamics_modelling_gaussian_splatt,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0624_general_perceive_sample_compress_towards_real_time_3d_gaussian_spla,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0625_general_cryogs_gaussian_splatting_for_cryo_em_homogeneous_reconstru,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0626_general_surf3r_rapid_surface_reconstruction_from_sparse_rgb_views_i,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0627_general_splitgaussian_reconstructing_dynamic_scenes_via_visual_geom,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0628_general_det_gs_depth_and_edge_aware_regularization_for_high_fideli,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0629_general_rlgs_reinforcement_learning_based_adaptive_hyperparameter_t,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0630_general_duplex_gs_proxy_guided_weighted_blending_for_real_time_orde,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0631_general_robustgs_unified_boosting_of_feedforward_3d_gaussian_splatt,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0633_general_genie_gaussian_encoding_for_neural_radiance_fields_interact,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0634_general_pmgs_reconstruction_of_projectile_motion_across_large_spati,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0635_general_gr_gaussian_graph_based_radiative_gaussian_splatting_for_sp,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0636_general_splatssc_decoupled_depth_guided_gaussian_splatting_for_sema,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0637_general_ag2aussian_anchor_graph_structured_gaussian_splatting_for_i,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0638_general_mogaface_momentum_guided_and_texture_aware_gaussian_avatars,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0639_general_pointgauss_point_cloud_guided_multi_object_segmentation_for,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0640_general_seqaffordsplat_scene_level_sequential_affordance_reasoning,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0641_general_enhanced_velocity_field_modeling_for_gaussian_video_reconstr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0642_general_i2v_gs_infrastructure_to_vehicle_view_transformation_with_g,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0643_general_ufv_splatter_pose_free_feed_forward_3d_gaussian_splatting_a,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0644_general_multieditor_controllable_multimodal_object_editing_for_driv,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0645_general_decomposing_densification_in_gaussian_splatting_for_faster_3,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0646_general_rags_unleashing_3d_gaussian_splatting_from_4d_radar_and_mon,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0647_general_taking_language_embedded_3d_gaussian_splatting_into_the_wild,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0648_general_gscache_real_time_radiance_caching_for_volume_path_tracing,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0649_general_gaussian_set_surface_reconstruction_through_per_gaussian_opt,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0650_general_learning_efficient_and_generalizable_human_representation_wi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0651_general_unposed_3dgs_reconstruction_with_probabilistic_procrustes_ma,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0652_general_gaussianfusionocc_a_seamless_sensor_fusion_approach_for_3d,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0653_general_mvg4d_image_matrix_based_multi_view_and_motion_generation_f,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0654_general_ps_gs_gaussian_splatting_for_multi_view_photometric_stereo,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0655_general_high_fidelity_3d_gaussian_inpainting_preserving_multi_view,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0656_general_streamme_simplify_3d_gaussian_avatar_within_live_stream,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0657_general_appearance_harmonization_via_bilateral_grid_prediction_with,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0658_general_hi_2_gsloc_dual_hierarchical_gaussian_specific_visual_reloc,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0659_general_adaptive_3d_gaussian_splatting_video_streaming_visual_salie,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0660_general_adaptive_3d_gaussian_splatting_video_streaming,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0661_general_dreamscene_3d_gaussian_based_end_to_end_text_to_3d_scene_ge,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0662_general_pcr_gs_colmap_free_3d_gaussian_splatting_via_pose_co_regula,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0663_general_volseggs_segmentation_and_tracking_in_dynamic_volumetric_sc,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0664_general_wavelet_gs_3d_gaussian_splatting_with_wavelet_decomposition,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0665_general_brum_robust_3d_vehicle_reconstruction_from_360_sparse_image,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0666_general_dark_evgs_event_camera_as_an_eye_for_radiance_field_in_the,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0667_general_a_mixed_primitive_based_gaussian_splatting_method_for_surfac,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0668_general_3dgaa_realistic_and_robust_3d_gaussian_based_adversarial_at,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0669_general_repaintgs_reference_guided_gaussian_splatting_for_realistic,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0670_general_rtr_gs_3d_gaussian_splatting_for_inverse_rendering_with_rad,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0671_general_sd_gs_structured_deformable_3d_gaussians_for_efficient_dyna,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0672_general_lighthousegs_indoor_structure_aware_3d_gaussian_splatting_f,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0673_general_reflections_unlock_geometry_aware_reflection_disentanglemen,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0674_general_d_fcgs_feedforward_compression_of_dynamic_gaussian_splattin,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0675_general_3dgs_lsrlarge_scale_relocation_for_autonomous_driving_based,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0676_general_mastering_regional_3dgs_locating_initializing_and_editing,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0677_general_intergsedit_interactive_3d_gaussian_splatting_editing_with,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0678_general_armgs_composite_gaussian_appearance_refinement_for_modeling,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0679_general_avatarmakeup_realistic_makeup_transfer_for_3d_animatable_he,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0680_general_masks_make_discriminative_models_great_again,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0681_general_gaussianvlm_scene_centric_3d_vision_language_models_using_l,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0682_general_lod_gs_level_of_detail_sensitive_3d_gaussian_splatting_for,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_general,paper_0683_general_gdgs_3d_gaussian_splatting_via_geometry_guided_initializati,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0073_robotics_ditto_building_digital_twins_of_articulated_objects_from_interacti,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0074_robotics_relational_ndf_se_3_equivariant_relational_rearrangement_with_neural_descr,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0075_robotics_neural_descriptor_fields_se_3_equivariant_object_representations_for_manipulation,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0076_robotics_neural_motion_fields_encoding_grasp_trajectories_as_implicit_value_functions,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0077_robotics_grasping_field_learning_implicit_representations_for_human_grasps,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0078_robotics_dex_nerf_using_a_neural_radiance_field_to_grasp_transparent_objects,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0079_robotics_nerf_supervision_learning_dense_object_descriptors_from_neural_radiance_field,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0080_robotics_giga_synergies_between_affordance_and_geometry_6_dof_grasp_detec,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0081_robotics_neuralgrasps_learning_implicit_representations_for_grasps_of_multiple_rob,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0082_robotics_objectfolder_a_dataset_of_objects_with_implicit_visual_auditory_and_tac,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0083_robotics_objectfolder_2_0_a_multisensory_object_dataset_for_sim2real_transfer,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0084_robotics_nerf2real_sim2real_transfer_of_vision_guided_bipedal_motion_skills_usi,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0085_robotics_local_neural_descriptor_fields_locally_conditioned_object_representations_for_manipulation,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0086_robotics_siren_semantic_initialization_free_registration_of_multi_robot_ga,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0087_robotics_transplat_surface_embedding_guided_3d_gaussian_splatting_for_transpare,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0088_robotics_nerflow_neural_radiance_flow_for_4d_view_synthesis_and_video_process,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0089_robotics_nerf_dy_3d_neural_scene_representations_for_visuomotor_control,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0090_robotics_compnerfdyn_learning_multi_object_dynamics_with_compositional_neural_rad,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0091_robotics_pifo_deep_visual_constraints_neural_implicit_models_for_manipula,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0092_robotics_redsdf_regularized_deep_signed_distance_fields_for_reactive_motion,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0093_robotics_esdf_sampling_free_obstacle_gradients_and_reactive_planning_in_ne,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0094_robotics_clip_fields_weakly_supervised_semantic_fields_for_robotic_memory,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0095_robotics_nerf_vins_a_real_time_neural_radiance_field_map_based_visual_inertial,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0096_robotics_splat_nav_safe_real_time_robot_navigation_in_gaussian_splatting_maps,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0097_robotics_gaussnav_gaussian_splatting_for_visual_navigation,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0098_robotics_gs_planner_a_gaussian_splatting_based_planning_framework_for_active_hig,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0099_robotics_beings_bayesian_embodied_image_goal_navigation_with_gaussian_splatt,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0100_robotics_hgs_planner_hierarchical_planning_framework_for_active_scene_reconstruct,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0101_robotics_rt_guide_real_time_gaussian_splatting_for_information_driven_explorat,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0102_robotics_activesplat_high_fidelity_scene_reconstruction_through_active_gaussian_s,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0103_robotics_naruto_neural_active_reconstruction_from_uncertain_target_observati,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0104_robotics_safer_splat_a_control_barrier_function_for_safe_navigation_with_online_g,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0105_robotics_sous_vide_cooking_visual_drone_navigation_policies_in_a_gaussian_splat,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0106_robotics_activegs_active_scene_reconstruction_using_gaussian_splatting,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0107_robotics_gsplatvnm_point_of_view_synthesis_for_visual_navigation_models_using_g,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0108_robotics_pop_gs_next_best_view_in_3d_gaussian_splatting_with_p_optimality,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0110_robotics_grad_nav_vision_language_model_enabled_visual_drone_navigation_with_g,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0111_robotics_vista_open_vocabulary_task_relevant_robot_exploration_with_online,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0112_robotics_igl_nav_incremental_3d_gaussian_localization_for_image_goal_navigati,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0113_robotics_splatsearch_instance_image_goal_navigation_for_mobile_robots_using_3d_ga,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
hyperedge_robotics,paper_0114_robotics_active3d_active_high_fidelity_3d_reconstruction_via_hierarchical_unce,HAS_MEMBER,participate_in,INFERRED,0.7,deterministic
